crid,incident_date,beat_2012_geocoded,complaintcategory,finalfinding,officer_id
1058134,30-Oct-2012  10:00,,03G-MISCELLANEOUS,EX,2909
1058134,30-Oct-2012  10:00,,03G-MISCELLANEOUS,EX,157
1058134,30-Oct-2012  10:00,,03G-MISCELLANEOUS,EX,1045
1058134,30-Oct-2012  10:00,,03G-MISCELLANEOUS,EX,2910
1058134,30-Oct-2012  10:00,,03G-MISCELLANEOUS,EX,1183
1058135,31-Oct-2012  14:30,1513,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,1615
1058155,01-Aug-2012  21:45,0915,05D-NO ARREST,NAF,978
1058157,01-Nov-2012  0:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1867
1058157,01-Nov-2012  0:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,850
1058158,01-Nov-2012  0:00,0621,05A-ARRESTEE - DURING ARREST,UN,1802
1058159,18-Jul-2012  20:30,,10Z-MISCELLANEOUS,NAF,827
1058169,31-Oct-2012  9:00,0113,"08J-DRUGS/CONTR. SUB., POSSESSION OR SALE",SU,1214
1058170,02-Nov-2012  19:00,0322,03D-ILLEGAL ARREST,NS,760
1058170,02-Nov-2012  19:00,0322,03D-ILLEGAL ARREST,NS,318
1058174,03-Nov-2012  15:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1165
1058174,03-Nov-2012  15:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1030
1058175,03-Nov-2012  16:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1165
1058175,03-Nov-2012  16:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1030
1058181,04-Nov-2012  0:30,0322,03D-ILLEGAL ARREST,NA,1919
1058181,04-Nov-2012  0:30,0322,03D-ILLEGAL ARREST,NA,819
1058197,23-Oct-2012  0:00,0815,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NA,142
1058197,23-Oct-2012  0:00,0815,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NA,2172
1058200,09-Dec-2011  0:00,2525,"04H-PROPER CARE, INJURY/DEATH",NS,906
1058200,09-Dec-2011  0:00,2525,"04H-PROPER CARE, INJURY/DEATH",NS,316
1058200,09-Dec-2011  0:00,2525,"04H-PROPER CARE, INJURY/DEATH",NS,935
1058200,09-Dec-2011  0:00,2525,"04H-PROPER CARE, INJURY/DEATH",NS,379
1058208,03-Nov-2012  13:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2911
1058208,03-Nov-2012  13:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2430
1058208,03-Nov-2012  13:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,1671
1058213,05-Nov-2012  18:30,0733,10D-COMMUNICATION OPERATIONS PROCEDURES,NAF,457
1058213,05-Nov-2012  18:30,0733,10D-COMMUNICATION OPERATIONS PROCEDURES,NAF,1786
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2725
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,427
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2912
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,271
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,1118
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2913
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2914
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,429
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2915
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2916
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,2917
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,284
1058216,06-Nov-2012  0:05,,10V-INVENTORY PROCEDURES,UN,285
1058227,04-Nov-2012  2:00,1424,03D-ILLEGAL ARREST,NS,2918
1058227,04-Nov-2012  2:00,1424,03D-ILLEGAL ARREST,NS,2919
1058227,04-Nov-2012  2:00,1424,03D-ILLEGAL ARREST,NS,952
1058228,06-Nov-2012  3:30,1222,03G-MISCELLANEOUS,NAF,321
1058230,03-Nov-2012  3:30,0421,03D-ILLEGAL ARREST,NA,2000
1058230,03-Nov-2012  3:30,0421,03D-ILLEGAL ARREST,NA,2861
1058232,04-Nov-2012  3:00,0333,03D-ILLEGAL ARREST,NS,1040
1058232,04-Nov-2012  3:00,0333,03D-ILLEGAL ARREST,NS,560
1058254,01-Dec-2011  1:30,1511,03G-MISCELLANEOUS,NAF,64
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,2920
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,180
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,1424
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,1867
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,183
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,1131
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,186
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,2921
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,850
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,2922
1058257,05-Nov-2012  18:50,,03D-ILLEGAL ARREST,NAF,190
1058259,04-Nov-2012  2:02,,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,1396
1058268,07-Nov-2012  22:45,0611,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1490
1058268,07-Nov-2012  22:45,0611,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,53
1058271,07-Nov-2012  9:00,0714,03G-MISCELLANEOUS,NAF,1775
1058275,28-Jul-2010  0:00,0711,03D-ILLEGAL ARREST,NAF,2051
1058275,28-Jul-2010  0:00,0711,03D-ILLEGAL ARREST,NAF,875
1058276,03-Nov-2012  2:00,1813,07F-MISCELLANEOUS,NAF,1396
1058276,03-Nov-2012  2:00,1813,07F-MISCELLANEOUS,NAF,2923
1058284,07-Nov-2012  0:00,0633,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,103
1058284,07-Nov-2012  0:00,0633,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,2460
1058329,06-Nov-2012  23:30,0334,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,UN,709
1058329,06-Nov-2012  23:30,0334,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,UN,2495
1058330,09-Nov-2012  22:28,1132,05H-MISCELLANEOUS,NA,710
1058338,10-Nov-2012  0:00,,09G-ABUSE OF AUTHORITY,NAF,1784
1058355,12-Nov-2012  3:15,0422,03B-SEARCH OF PERSON WITHOUT WARRANT,EX,1304
1058355,12-Nov-2012  3:15,0422,03B-SEARCH OF PERSON WITHOUT WARRANT,EX,560
1058357,12-Nov-2012  12:31,0724,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,2386
1058357,12-Nov-2012  12:31,0724,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1317
1058371,12-Nov-2012  22:20,,03G-MISCELLANEOUS,NAF,2000
1058371,12-Nov-2012  22:20,,03G-MISCELLANEOUS,NAF,387
1058396,12-Nov-2012  0:00,2515,10S-SEXUAL HARRASSMENT,NS,2061
1058406,13-Nov-2012  0:00,,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,2213
1058408,14-Nov-2012  15:17,0624,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,2751
1058419,14-Nov-2012  23:00,0621,10J-NEGLECT OF DUTY/CONDUCT UNBECOMING - ON DUTY,NAF,1830
1058438,15-Nov-2012  18:40,2232,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1527
1058438,15-Nov-2012  18:40,2232,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,872
1058451,14-Nov-2012  20:00,0212,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2924
1058451,14-Nov-2012  20:00,0212,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2925
1058458,30-Sep-2011  23:35,0231,05Q-CIVIL SUIT - THIRD PARTY,NA,593
1058458,30-Sep-2011  23:35,0231,05Q-CIVIL SUIT - THIRD PARTY,NA,53
1058464,16-Nov-2012  12:36,0931,05A-ARRESTEE - DURING ARREST,NS,928
1058472,16-Nov-2012  23:17,,02D-D.U.I. - OFF DUTY,SU,903
1058474,17-Nov-2012  1:15,2532,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,2926
1058474,17-Nov-2012  1:15,2532,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NS,1784
1058481,17-Nov-2012  0:00,0712,05A-ARRESTEE - DURING ARREST,NAF,399
1058481,17-Nov-2012  0:00,0712,05A-ARRESTEE - DURING ARREST,NAF,1499
1058488,18-Nov-2012  2:51,1831,05M-UNNECESSARY PHYSICAL CONTACT - OFF DUTY,NS,1173
1058498,18-Nov-2012  21:40,0732,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,1566
1058498,18-Nov-2012  21:40,0732,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,2215
1058501,18-Nov-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,1989
1058501,18-Nov-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2595
1058533,19-Nov-2012  0:00,0934,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,855
1058533,19-Nov-2012  0:00,0934,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2927
1058569,22-Nov-2012  13:10,0713,03G-MISCELLANEOUS,NAF,399
1058569,22-Nov-2012  13:10,0713,03G-MISCELLANEOUS,NAF,1499
1058572,22-Nov-2012  9:00,0512,03D-ILLEGAL ARREST,NAF,2928
1058572,22-Nov-2012  9:00,0512,03D-ILLEGAL ARREST,NAF,2929
1058572,22-Nov-2012  9:00,0512,03D-ILLEGAL ARREST,NAF,1835
1058594,18-Nov-2012  23:30,0712,03G-MISCELLANEOUS,NAF,1278
1058594,18-Nov-2012  23:30,0712,03G-MISCELLANEOUS,NAF,1104
1058598,23-Nov-2012  20:15,0621,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1566
1058598,23-Nov-2012  20:15,0621,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,2215
1058632,25-Nov-2012  0:00,0725,05A-ARRESTEE - DURING ARREST,UN,2088
1058632,25-Nov-2012  0:00,0725,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",EX,561
1058632,25-Nov-2012  0:00,0725,05A-ARRESTEE - DURING ARREST,UN,2418
1058637,26-Nov-2012  0:00,0622,03G-MISCELLANEOUS,NAF,1941
1058637,26-Nov-2012  0:00,0622,03G-MISCELLANEOUS,NAF,1802
1058655,26-Nov-2012  21:05,2423,05M-UNNECESSARY PHYSICAL CONTACT - OFF DUTY,NS,1670
1058655,26-Nov-2012  21:05,2423,05M-UNNECESSARY PHYSICAL CONTACT - OFF DUTY,NS,80
1058659,27-Nov-2012  0:00,,05K-DOMESTIC ALTERCATION/INCIDENT - OFF DUTY,NAF,1172
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,2309
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,2211
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,796
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,249
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,1748
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,258
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,2930
1058669,11-Mar-2011  0:00,,03G-MISCELLANEOUS,NA,1750
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,586
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,785
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,865
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,219
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,2931
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,393
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,2932
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,1160
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,2933
1058675,28-Nov-2012  14:30,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,2934
1058739,29-Jul-2011  0:00,,03D-ILLEGAL ARREST,NAF,1915
1058739,29-Jul-2011  0:00,,03D-ILLEGAL ARREST,NAF,440
1058741,06-Jan-2012  0:00,0735,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,2213
1058741,06-Jan-2012  0:00,0735,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,1310
1058741,06-Jan-2012  0:00,0735,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NAF,2088
1058745,15-Nov-2012  0:00,1115,05A-ARRESTEE - DURING ARREST,SU,368
1058745,15-Nov-2012  0:00,1115,05A-ARRESTEE - DURING ARREST,SU,370
1058760,02-Dec-2012  4:30,0922,03G-MISCELLANEOUS,NAF,1642
1058760,02-Dec-2012  4:30,0922,03G-MISCELLANEOUS,NAF,1060
1058774,31-Jan-2012  21:00,0631,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,UN,1819
1058774,31-Jan-2012  21:00,0631,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,UN,514
1058794,01-Dec-2012  0:38,0733,03D-ILLEGAL ARREST,NAF,2085
1058794,01-Dec-2012  0:38,0733,03D-ILLEGAL ARREST,NAF,552
1058806,04-Dec-2012  17:00,,10J-NEGLECT OF DUTY/CONDUCT UNBECOMING - ON DUTY,NA,2935
1058806,04-Dec-2012  17:00,,10J-NEGLECT OF DUTY/CONDUCT UNBECOMING - ON DUTY,NA,2936
1058806,04-Dec-2012  17:00,,10J-NEGLECT OF DUTY/CONDUCT UNBECOMING - ON DUTY,NA,584
1058806,04-Dec-2012  17:00,,10J-NEGLECT OF DUTY/CONDUCT UNBECOMING - ON DUTY,NA,2937
1058809,04-Dec-2012  17:03,1011,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,UN,1419
1058859,06-Dec-2012  0:00,1034,09D-TRAFFIC VIOLATION (OTHER THAN D.U.I.),SU,2183
1058864,06-Dec-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,1468
1058864,06-Dec-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,378
1058868,06-Dec-2012  0:00,,09J-MISCELLANEOUS,NS,1338
1058870,22-Oct-2012  13:30,1531,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",UN,42
1058889,04-Dec-2012  0:00,0613,03B-SEARCH OF PERSON WITHOUT WARRANT,NA,718
1058894,07-Dec-2012  0:00,1031,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2938
1058894,07-Dec-2012  0:00,1031,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2939
1058894,07-Dec-2012  0:00,1031,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2940
1058894,07-Dec-2012  0:00,1031,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2941
1058894,07-Dec-2012  0:00,1031,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,811
1058902,07-Dec-2012  0:00,1722,10P-MISUSE OF DEPARTMENT EQUIPMENT/SUPPLIES,NS,193
1058904,13-Jan-2011  0:00,1033,10Z-MISCELLANEOUS,UN,2942
1058904,13-Jan-2011  0:00,1033,10Z-MISCELLANEOUS,UN,788
1058921,08-Dec-2012  23:05,0533,05H-MISCELLANEOUS,NA,2281
1058924,08-Dec-2012  22:15,1123,05A-ARRESTEE - DURING ARREST,NS,957
1058924,08-Dec-2012  22:15,1123,05A-ARRESTEE - DURING ARREST,NS,820
1058955,09-Dec-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,266
1058955,09-Dec-2012  0:00,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2943
1058978,12-Dec-2012  19:10,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,UN,967
1058978,12-Dec-2012  19:10,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,UN,149
1058978,12-Dec-2012  19:10,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,UN,2944
1058984,07-Dec-2012  20:15,2223,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,1527
1058984,07-Dec-2012  20:15,2223,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,872
1058985,12-Dec-2012  0:00,0715,05A-ARRESTEE - DURING ARREST,NS,1642
1058985,12-Dec-2012  0:00,0715,05A-ARRESTEE - DURING ARREST,NS,833
1059005,13-Dec-2012  20:00,0522,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,506
1059005,13-Dec-2012  20:00,0522,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,382
1059005,13-Dec-2012  20:00,0522,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,383
1059009,14-Dec-2012  0:00,,08N-MISCELLANEOUS,NAF,1794
1059014,13-Dec-2012  0:00,,10D-COMMUNICATION OPERATIONS PROCEDURES,NAF,589
1059014,13-Dec-2012  0:00,,10D-COMMUNICATION OPERATIONS PROCEDURES,NAF,2945
1059014,13-Dec-2012  0:00,,10D-COMMUNICATION OPERATIONS PROCEDURES,NAF,591
1059035,15-Dec-2012  5:54,0712,05A-ARRESTEE - DURING ARREST,UN,1425
1059035,15-Dec-2012  5:54,0712,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",EX,1278
1059043,16-Dec-2012  0:45,0612,"01B-RACIAL/ETHNIC, ETC.",NAF,953
1059055,15-Dec-2012  0:00,0624,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1830
1059060,17-Dec-2012  12:16,,10Z-MISCELLANEOUS,NA,1128
1059061,17-Dec-2012  10:30,0725,03G-MISCELLANEOUS,NAF,196
1059061,17-Dec-2012  10:30,0725,03G-MISCELLANEOUS,NAF,2464
1059061,17-Dec-2012  10:30,0725,03G-MISCELLANEOUS,NAF,2096
1059064,17-Dec-2012  11:00,2533,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",EX,935
1059085,17-Dec-2012  21:45,0612,03D-ILLEGAL ARREST,NAF,51
1059085,17-Dec-2012  21:45,0612,03D-ILLEGAL ARREST,NAF,52
1059086,11-Dec-2012  0:00,1221,"01B-RACIAL/ETHNIC, ETC.",UN,750
1059086,11-Dec-2012  0:00,1221,"01B-RACIAL/ETHNIC, ETC.",UN,2182
1059104,18-Dec-2012  19:20,0713,05N-WEAPON - UNNECESSARY DISPLAY OF,NS,613
1059104,18-Dec-2012  19:20,0713,05L-UNNECESSARY PHYSICAL CONTACT - ON DUTY,NS,561
1059104,18-Dec-2012  19:20,0713,01A-USE OF PROFANITY,NS,2218
1059113,06-Dec-2012  22:00,0513,03D-ILLEGAL ARREST,NAF,1922
1059113,06-Dec-2012  22:00,0513,03D-ILLEGAL ARREST,NAF,2946
1059136,17-Dec-2012  8:47,,10A-ABSENT WITHOUT PERMISSION,NS,965
1059136,17-Dec-2012  8:47,,10A-ABSENT WITHOUT PERMISSION,NS,980
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,584
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,1695
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,142
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,550
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,132
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,1699
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,2818
1059156,20-Dec-2012  0:00,,10V-INVENTORY PROCEDURES,NS,1700
1059168,22-Dec-2012  22:25,0433,03G-MISCELLANEOUS,NAF,65
1059168,22-Dec-2012  22:25,0433,"01B-RACIAL/ETHNIC, ETC.",NAF,1230
1059171,23-Dec-2012  0:01,0631,05A-ARRESTEE - DURING ARREST,UN,1531
1059171,23-Dec-2012  0:01,0631,01A-USE OF PROFANITY,UN,2135
1059173,23-Dec-2012  1:50,0915,01C-MISCELLANEOUS,NS,422
1059173,23-Dec-2012  1:50,0915,01C-MISCELLANEOUS,NS,175
1059176,23-Dec-2012  12:50,0726,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2947
1059176,23-Dec-2012  12:50,0726,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2613
1059182,21-Dec-2012  22:30,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2938
1059182,21-Dec-2012  22:30,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2940
1059197,29-Nov-2011  0:00,0735,03D-ILLEGAL ARREST,NAF,1971
1059197,29-Nov-2011  0:00,0735,03D-ILLEGAL ARREST,NAF,2142
1059198,26-Dec-2012  15:45,0431,"01B-RACIAL/ETHNIC, ETC.",NS,65
1059204,27-Dec-2012  10:19,0621,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,2460
1059207,25-Dec-2012  1:05,1031,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,NAF,1668
1059223,28-Dec-2012  17:20,,03G-MISCELLANEOUS,NAF,2948
1059223,28-Dec-2012  17:20,,03G-MISCELLANEOUS,NAF,213
1059223,28-Dec-2012  17:20,,03G-MISCELLANEOUS,NAF,2949
1059227,28-Dec-2012  22:00,,03C-SEARCH OF PREMISE/VEHICLE WITHOUT WARRANT,NAF,2469
1059228,29-Dec-2012  0:40,,"05B-ARRESTEE - AFTER ARREST, PRIOR TO LOCKUP",NS,422
1059229,25-Dec-2012  22:30,0434,10Z-MISCELLANEOUS,NAF,2198
1059229,25-Dec-2012  22:30,0434,10Z-MISCELLANEOUS,NAF,919
1059229,25-Dec-2012  22:30,0434,10Z-MISCELLANEOUS,NAF,1295
1059229,25-Dec-2012  22:30,0434,10Z-MISCELLANEOUS,NAF,658
1059229,25-Dec-2012  22:30,0434,10Z-MISCELLANEOUS,NAF,2619
1059230,28-Dec-2012  3:30,1822,03D-ILLEGAL ARREST,NAF,1396
1059232,29-Dec-2012  16:20,0612,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,1276
1059232,29-Dec-2012  16:20,0612,04E-PRISONER'S PROPERTY - INVENTORY/RECEIPT,NAF,2654
1059246,30-Dec-2012  0:00,2511,03G-MISCELLANEOUS,NA,970
1059246,30-Dec-2012  0:00,2511,03G-MISCELLANEOUS,NA,977
1059248,02-Oct-2012  12:00,0925,05A-ARRESTEE - DURING ARREST,UN,86
1059248,02-Oct-2012  12:00,0925,05A-ARRESTEE - DURING ARREST,UN,1341
1059248,02-Oct-2012  12:00,0925,05A-ARRESTEE - DURING ARREST,UN,88
1059248,02-Oct-2012  12:00,0925,05A-ARRESTEE - DURING ARREST,UN,2950
1059259,30-Dec-2012  0:30,,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,SU,2303
1059259,30-Dec-2012  0:30,,07F-MISCELLANEOUS,SU,2671
1059262,31-Dec-2012  19:30,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,436
1059262,31-Dec-2012  19:30,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NA,1868
1059269,01-Jan-2013  1:45,1522,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2110
1059269,01-Jan-2013  1:45,1522,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2951
1059269,01-Jan-2013  1:45,1522,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NAF,2952
1059274,01-Jan-2013  15:56,2412,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,2953
1059274,01-Jan-2013  15:56,2412,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,1670
1059274,01-Jan-2013  15:56,2412,03B-SEARCH OF PERSON WITHOUT WARRANT,NAF,2781
1059307,30-Dec-2012  20:15,0713,04J-MISCELLANEOUS,NAF,2049
1059307,30-Dec-2012  20:15,0713,04J-MISCELLANEOUS,NAF,875
1059309,30-Dec-2012  0:00,,04B-ARREST/IMPROPER,NAF,2049
1059309,30-Dec-2012  0:00,,04B-ARREST/IMPROPER,NAF,875
1059317,01-Jan-2013  0:30,0621,03G-MISCELLANEOUS,NS,1490
1059317,01-Jan-2013  0:30,0621,03G-MISCELLANEOUS,NS,53
1059323,04-Jan-2013  10:10,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,EX,2954
1059323,04-Jan-2013  10:10,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,EX,1506
1059323,04-Jan-2013  10:10,,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,EX,2955
1059333,01-Jan-2013  0:00,0323,NA,NA,2956
1059333,01-Jan-2013  0:00,0323,NA,NA,2957
1059333,01-Jan-2013  0:00,0323,NA,NA,1308
1059333,01-Jan-2013  0:00,0323,NA,NA,623
1059333,01-Jan-2013  0:00,0323,NA,NA,1231
1059333,01-Jan-2013  0:00,0323,NA,NA,2958
1059333,01-Jan-2013  0:00,0323,NA,NA,354
1059333,01-Jan-2013  0:00,0323,NA,NA,111
1059333,01-Jan-2013  0:00,0323,NA,NA,2959
1059333,01-Jan-2013  0:00,0323,NA,NA,2960
1059333,01-Jan-2013  0:00,0323,NA,NA,2961
1059333,01-Jan-2013  0:00,0323,NA,NA,1728
1059333,01-Jan-2013  0:00,0323,NA,NA,2962
1059333,01-Jan-2013  0:00,0323,NA,NA,1518
1059333,01-Jan-2013  0:00,0323,NA,NA,2859
1059334,04-Jan-2013  0:00,0934,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,NAF,66
1059334,04-Jan-2013  0:00,0934,07B-IMPROPER PROCESSING/REPORTING/PROCEDURES,NAF,723
1059335,03-Jan-2013  20:00,1513,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NS,439
1059335,03-Jan-2013  20:00,1513,10U-INADEQUATE/FAILURE TO PROVIDE SERVICE,NS,784
1059339,04-Jan-2013  20:00,0524,05M-UNNECESSARY PHYSICAL CONTACT - OFF DUTY,NS,81
1059339,04-Jan-2013  20:00,0524,05M-UNNECESSARY PHYSICAL CONTACT - OFF DUTY,NS,2106
1059352,04-Jan-2013  20:30,,05A-ARRESTEE - DURING ARREST,NA,2963
